Iterations,Carleton92, Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Pur93,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83
1670,8.60982,11.32004,59.69929,23.99528,38.4622,23.34721,15.11608,24.28423,184.41888,14.14711,7.33457,46.94858,57.27406,,,,,,,,,,,,,
1680,8.61031,11.32004,59.69929,23.99528,38.4607,23.34721,15.11608,24.25854,184.41888,14.15811,7.33457,46.62495,57.27406,,,,,,,,,,,,,
1690,8.60602,11.32004,59.69929,23.99528,38.4607,23.34538,15.11608,24.25854,184.41888,14.1439,7.33175,45.88822,57.27406,,,,,,,,,,,,,
1700,8.60602,11.32004,59.69929,23.99528,38.45285,23.34538,15.11498,24.25854,184.41888,14.1439,7.33171,45.87658,57.27406,,,,,,,,,,,,,
1710,8.60819,11.28494,59.70818,23.99528,38.45191,23.34538,15.11365,24.24121,184.41888,14.1439,7.33105,45.87658,57.27406,,,,,,,,,,,,,
1720,8.60819,11.28494,59.17129,23.99528,38.47267,23.34428,15.11605,24.26994,184.41888,14.1439,7.33702,45.87658,57.27406,,,,,,,,,,,,,
1730,8.60162,11.26456,59.17129,23.99528,38.46855,23.16489,15.11605,24.26994,184.41888,14.1439,7.33702,45.87658,57.27406,,,,,,,,,,,,,
1740,8.60162,11.26456,59.17129,23.99528,38.46706,23.16929,15.11495,24.26994,184.41888,14.1439,7.31261,45.89513,57.27406,,,,,,,,,,,,,
1750,8.60162,11.26456,59.17129,23.99528,38.465,23.16929,15.11495,24.27282,184.41888,14.1439,7.3097,45.89513,57.27406,,,,,,,,,,,,,
1760,8.60162,11.26285,59.17129,23.99528,38.47547,23.16929,15.11495,24.27282,184.41888,14.04716,7.31008,46.04167,57.13378,,,,,,,,,,,,,
1770,8.60162,11.26285,59.17129,23.99528,38.47472,23.16929,15.11318,24.32072,184.41888,14.04716,7.31008,46.04167,57.13378,,,,,,,,,,,,,
1780,8.60162,11.26285,59.17129,23.99528,35.10493,23.17149,15.11638,24.28536,184.41888,14.04716,7.30053,46.04167,57.13378,,,,,,,,,,,,,
1790,8.60162,11.26285,59.17129,25.25422,35.09016,23.03723,15.08758,24.28536,184.41888,14.04716,7.28247,46.04167,57.13378,,,,,,,,,,,,,
1800,8.60162,11.26285,59.15084,25.25422,35.09016,23.03723,15.08232,24.28196,184.41888,13.99076,7.28384,46.04167,57.13378,,,,,,,,,,,,,
1810,8.30562,11.24306,59.13307,25.22766,35.10568,23.08199,15.07506,24.26664,184.41888,13.98732,7.28384,46.02967,57.13378,,,,,,,,,,,,,
1820,8.30562,11.24306,59.13307,25.22766,35.10026,23.08199,15.07506,24.34902,184.41888,13.98732,7.28384,46.02967,57.13378,,,,,,,,,,,,,
1830,8.30562,11.24306,59.13307,25.22766,35.10026,23.09666,15.1567,24.32254,184.41888,13.98732,7.28134,46.34276,57.13378,,,,,,,,,,,,,
1840,8.30562,11.24306,59.16596,25.22766,35.10325,23.05777,15.15697,24.31505,184.41888,13.9793,7.28134,46.34276,57.13378,,,,,,,,,,,,,
1850,8.30562,11.24306,59.16596,24.23509,35.11783,23.05777,15.15374,24.31505,184.41888,13.9793,7.28134,46.41731,57.13378,,,,,,,,,,,,,
1860,8.30562,11.24306,59.13218,24.23509,35.11783,23.05777,15.15374,24.31505,184.41888,13.9793,7.27161,46.41731,57.13378,,,,,,,,,,,,,
1870,8.28912,11.24306,59.13929,24.23509,35.11783,23.05704,15.15374,24.31505,184.41888,13.977,7.27161,46.41731,57.13378,,,,,,,,,,,,,
1880,8.28912,11.24306,59.13929,24.23509,35.12363,22.94699,15.11508,24.31714,184.41888,13.97655,7.26366,46.37476,57.13378,,,,,,,,,,,,,
1890,8.28461,11.24306,59.28507,24.23509,35.12363,22.95323,15.11185,24.31714,184.41888,13.97655,7.26366,46.27222,57.04558,,,,,,,,,,,,,
1900,8.27316,11.22858,59.21929,24.23509,35.12587,22.91581,15.11568,24.31714,184.40743,13.96852,7.25896,46.27222,56.92656,,,,,,,,,,,,,
1910,8.27316,11.24182,59.21929,24.23509,35.12587,22.90921,15.11315,24.29633,184.40743,13.96852,7.25811,47.09804,56.72464,,,,,,,,,,,,,
1920,8.27316,11.24182,59.21929,24.23509,34.82488,22.85308,15.11262,24.29633,184.40743,13.96164,7.25811,47.64531,56.72464,,,,,,,,,,,,,
1930,8.27299,11.24182,59.21929,24.23509,34.82189,22.85308,15.11165,24.29233,184.40743,13.9793,7.25811,47.64531,56.72464,,,,,,,,,,,,,
1940,8.28168,11.24182,59.21929,24.23509,34.82619,22.84574,15.09687,24.29233,184.40743,13.9793,7.25811,47.86313,56.72464,,,,,,,,,,,,,
1950,8.2535,11.23508,59.21929,24.23509,34.82955,22.84611,15.08934,24.29233,184.40743,13.9793,7.25811,47.86313,56.58331,,,,,,,,,,,,,
1960,8.2535,11.24235,59.21929,24.23509,34.82843,22.83584,15.08934,24.30574,184.40743,13.9793,7.25811,47.86313,56.58331,,,,,,,,,,,,,
1970,8.2535,11.24235,59.21929,24.23509,34.83722,22.83584,15.08498,24.30574,184.40743,13.95614,7.26578,47.81149,56.58331,,,,,,,,,,,,,
1980,8.25269,11.23573,59.21929,24.23509,34.83198,22.83584,15.08498,24.31845,184.40743,13.95614,7.26446,47.82822,56.58331,,,,,,,,,,,,,
1990,8.25269,11.23573,59.21929,24.23509,34.83198,22.8351,15.08218,24.28815,184.40743,13.95614,7.25661,47.6624,56.58331,,,,,,,,,,,,,
2000,8.25269,11.22161,59.21929,24.23509,34.83198,22.84317,15.07922,24.28815,184.40743,13.94697,7.25661,47.68131,56.58331,,,,,,,,,,,,,
2010,8.25269,11.21895,59.21929,24.23509,34.72467,22.84794,15.07922,24.25627,184.40743,13.98503,7.25661,47.68131,56.58331,,,,,,,,,,,,,
2020,8.20763,11.22391,59.21929,24.23509,34.72785,22.86372,15.06837,24.25627,184.40743,13.99878,7.23094,47.68131,56.58331,,,,,,,,,,,,,
2030,8.20763,11.22202,59.18907,24.18904,34.72841,22.86372,15.04832,24.24695,184.40743,13.99878,7.23094,47.68131,56.58331,,,,,,,,,,,,,
2040,8.16034,11.22202,59.18907,24.18904,34.72841,22.81603,15.04832,24.26054,184.40743,13.97127,7.23094,47.1824,56.5663,,,,,,,,,,,,,
2050,8.1541,11.22202,59.18907,24.18904,34.76618,22.83144,15.04712,24.26054,184.40743,13.97127,7.23094,47.1824,56.5663,,,,,,,,,,,,,
2060,8.1541,11.15125,59.18907,24.18904,34.76618,22.8362,15.00656,24.29285,184.40743,13.97127,7.22943,47.15476,56.5663,,,,,,,,,,,,,
2070,8.1541,11.15101,59.18907,24.18904,34.77534,22.8274,14.98862,24.29285,184.40743,13.96829,7.22943,47.13258,56.5663,,,,,,,,,,,,,
2080,8.1541,11.15101,59.18907,24.18904,34.77852,22.87179,14.98752,24.29877,184.40743,13.96783,7.22943,47.13258,56.5663,,,,,,,,,,,,,
2090,8.1541,11.15101,59.18907,24.28681,34.77852,22.84758,14.98965,24.29877,184.40743,13.96783,7.22943,47.13258,56.5663,,,,,,,,,,,,,
2100,8.14297,11.15136,59.18907,24.28681,34.78169,22.84244,14.98965,24.29877,184.40743,13.97884,7.22967,47.13258,56.5663,,,,,,,,,,,,,
2110,8.14297,11.15136,59.18907,24.28681,34.77926,22.84648,14.97683,24.29459,184.40743,13.97953,7.22967,47.14167,56.5663,,,,,,,,,,,,,
2120,8.14297,11.1487,59.18907,24.28681,34.80805,22.91067,14.95449,24.29459,184.40743,13.92955,7.22186,47.63695,56.5663,,,,,,,,,,,,,
2130,8.14297,11.14002,59.18907,24.28681,34.81273,22.86849,14.9422,24.25026,184.40743,13.92955,7.2189,47.39804,56.5663,,,,,,,,,,,,,
2140,8.14297,11.15101,59.18907,24.52663,34.849,22.86849,14.93427,24.24147,184.40743,13.91854,7.21913,47.39804,56.4324,,,,,,,,,,,,,
2150,8.14297,11.11905,59.17484,24.52663,34.849,22.89086,14.93427,24.24391,184.40743,13.92588,7.21913,47.39804,56.4324,,,,,,,,,,,,,
2160,8.14297,11.11905,59.17484,24.52663,34.83965,22.85161,14.93427,24.24391,184.54982,13.92588,7.21913,47.39804,56.4324,,,,,,,,,,,,,
2170,8.10062,11.11905,59.17484,24.52663,34.83554,22.77531,14.93088,24.15107,184.54982,13.92542,7.21622,46.55113,56.4324,,,,,,,,,,,,,
2180,8.10062,11.11905,59.21662,23.97898,34.83554,22.77238,14.92345,24.15107,184.54982,13.92542,7.20973,46.55113,56.4324,,,,,,,,,,,,,
2190,8.10062,11.11905,59.20951,23.97898,34.83554,22.75257,14.92345,24.19923,184.54982,13.89172,7.20982,47.24204,56.4324,,,,,,,,,,,,,
2200,8.10062,11.10451,59.39351,23.87236,34.87947,22.75257,14.92345,24.19923,184.54982,13.89172,7.20517,46.93331,56.4324,,,,,,,,,,,,,
2210,8.10062,11.10451,59.39351,23.87236,34.87984,22.75257,14.92345,24.19923,184.54982,13.89172,7.18448,46.93331,56.4324,,,,,,,,,,,,,
2220,8.09975,11.10451,59.39351,23.87236,34.88003,22.75257,14.9132,24.14585,184.54982,13.85825,7.18396,46.93331,56.4324,,,,,,,,,,,,,
2230,8.09649,11.10451,59.39351,23.87236,34.82787,22.80062,14.9132,24.14585,184.58582,13.85825,7.18231,46.93331,56.4324,,,,,,,,,,,,,
2240,8.09649,11.10451,59.39351,23.85606,34.7959,22.81823,14.89765,24.15665,184.58582,13.85825,7.1856,46.62095,56.4324,,,,,,,,,,,,,
2250,8.09649,11.1038,59.34284,23.85606,34.79889,22.85895,14.89448,24.14829,184.58582,13.85825,7.1856,47.33767,56.4324,,,,,,,,,,,,,
2260,8.09649,11.1038,59.34284,23.83375,34.79403,22.86739,14.89339,24.16466,184.58582,13.85825,7.181,47.33767,56.4324,,,,,,,,,,,,,
2270,8.0953,11.0989,59.34284,23.83375,34.77291,22.86739,14.87837,24.18765,184.58582,13.86054,7.1785,47.2184,56.4324,,,,,,,,,,,,,
2280,8.0953,11.0989,59.34284,23.83375,34.76468,22.86445,14.87344,24.18765,184.58582,13.86054,7.1785,47.4824,56.4324,,,,,,,,,,,,,
2290,8.0953,11.08986,59.34284,23.84048,34.77141,22.82887,14.87344,24.16266,184.63329,13.86054,7.1707,47.4824,56.4324,,,,,,,,,,,,,
2300,8.0953,11.08986,59.34284,23.84048,34.75309,22.81163,14.87038,24.16266,184.63329,13.86054,7.16393,47.4824,56.4324,,,,,,,,,,,,,
2310,8.0953,11.08986,59.26729,23.84048,34.74599,22.81163,14.87038,24.10196,184.63329,13.86054,7.16576,47.4824,56.4324,,,,,,,,,,,,,
2320,8.0953,11.09163,59.45484,23.85004,34.75029,22.80979,14.86492,24.11859,184.63329,13.86054,7.16576,47.4824,56.4324,,,,,,,,,,,,,
2330,8.0953,11.09163,59.45484,23.85004,34.73028,22.81456,14.85263,24.11859,184.63329,13.86054,7.16576,46.48895,56.4324,,,,,,,,,,,,,
2340,8.09399,11.09163,59.44151,23.85004,34.73028,22.6847,14.84024,24.19993,184.63329,13.86536,7.1651,46.50022,56.4324,,,,,,,,,,,,,
2350,8.09399,11.09163,59.44151,23.85004,34.69364,22.72689,14.83668,24.19993,184.63329,13.85642,7.1651,46.60676,56.4324,,,,,,,,,,,,,
2360,8.09161,11.09411,59.44151,23.85004,34.67551,22.71625,14.83501,24.19993,184.63329,13.85642,7.15861,46.58131,56.4324,,,,,,,,,,,,,
2370,8.09334,11.09281,59.44151,23.85004,34.67999,22.73276,14.83501,24.2743,184.63329,13.85642,7.15861,47.04785,56.4324,,,,,,,,,,,,,
2380,8.09334,11.09281,59.26818,23.85004,34.67999,22.77494,14.83501,24.11746,184.63329,13.85252,7.15861,46.48531,56.4324,,,,,,,,,,,,,
2390,8.09334,11.09281,59.26818,23.85004,34.68205,22.77494,14.80178,24.11528,184.64965,13.85252,7.15565,46.48531,56.4324,,,,,,,,,,,,,
2400,8.09991,11.09571,58.22196,23.85004,34.67682,22.77494,14.79382,24.1077,184.64965,13.85435,7.15565,47.04567,56.4324,,,,,,,,,,,,,
2410,8.09991,11.09736,58.22196,23.85004,34.67682,22.79072,14.78996,24.08663,184.64965,13.85435,7.13562,45.90131,56.39733,,,,,,,,,,,,,
2420,8.10056,11.08738,58.03529,23.85004,34.67682,22.77164,14.78996,24.06921,184.63329,13.85435,7.13562,45.90131,56.39733,,,,,,,,,,,,,
2430,8.10143,11.08466,58.27884,23.85004,34.67682,22.84391,14.76705,24.06921,184.63329,13.86582,7.13562,46.06058,56.39733,,,,,,,,,,,,,
2440,8.10143,11.08466,58.27884,23.85004,34.66298,22.81346,14.75167,23.92335,184.63329,13.86903,7.13562,46.00422,56.39733,,,,,,,,,,,,,
2450,8.10252,11.08466,58.27884,24.0176,34.61737,22.81603,14.75167,23.92335,184.63329,13.87797,7.1398,46.00422,56.39733,,,,,,,,,,,,,
2460,8.10252,11.08005,58.38551,24.0176,34.61699,22.80722,14.74714,23.90593,184.63329,13.87797,7.1398,45.87658,56.39733,,,,,,,,,,,,,
2470,8.10252,11.08005,58.38551,24.0176,34.60877,22.80136,14.74714,23.8899,184.63329,13.87797,7.15118,45.18785,56.39733,,,,,,,,,,,,,
2480,8.10252,11.08005,58.38551,24.0176,34.74374,22.80062,14.74701,23.8117,184.63329,13.86857,7.15372,45.18785,56.33357,,,,,,,,,,,,,
2490,8.08862,11.13193,58.38551,24.0176,34.75533,22.87436,14.74731,23.8117,184.63329,13.86857,7.15485,45.15113,56.33357,,,,,,,,,,,,,
2500,8.0896,11.13547,58.38551,24.0176,34.743,22.87436,14.74308,23.62055,184.63329,13.85642,7.15485,45.15113,56.33357,,,,,,,,,,,,,
2510,8.0896,11.13547,58.38551,24.0176,35.15803,22.87546,14.74201,23.69675,184.63329,13.88783,7.15076,46.26749,56.33357,,,,,,,,,,,,,
2520,8.0896,11.13547,58.38551,24.0176,35.15691,22.87069,14.74201,23.69675,184.63329,13.88783,7.14672,46.26749,56.33357,,,,,,,,,,,,,
2530,8.09123,11.13547,58.41929,24.0176,35.14718,22.88756,14.74201,23.69675,184.63329,13.89218,7.1423,46.26749,56.33357,,,,,,,,,,,,,
2540,8.08971,11.13547,58.41929,24.0176,35.14718,22.89306,14.74078,23.74099,184.63329,13.89218,7.1423,46.26749,56.33357,,,,,,,,,,,,,
2550,8.1561,11.136,58.41929,24.0176,35.1584,22.81603,14.73858,23.71852,184.63329,13.89218,7.1423,47.01185,56.33357,,,,,,,,,,,,,
2560,8.14362,11.13069,58.41929,24.0176,35.18345,22.81603,14.73858,23.71852,184.63329,13.89218,7.14098,46.96822,56.33357,,,,,,,,,,,,,
2570,8.14362,11.13069,58.45573,24.0176,35.22552,22.8296,14.73276,23.71033,184.63329,13.89218,7.14098,46.96822,56.33357,,,,,,,,,,,,,
2580,8.14362,11.12667,58.45573,24.0176,35.20981,22.76027,14.71244,23.64589,184.63329,13.89126,7.13877,46.96822,56.33357,,,,,,,,,,,,,
2590,8.1541,11.12732,58.45573,24.0176,35.1971,22.7632,14.71244,23.64467,184.63329,13.89493,7.13877,46.3624,56.33357,,,,,,,,,,,,,
2600,8.15377,11.12732,58.45573,24.0176,35.1971,22.7632,14.71065,23.64467,184.63329,13.89081,7.13877,46.33658,56.33357,,,,,,,,,,,,,
2610,8.1333,11.12732,58.45573,24.0176,35.19766,22.71808,14.71015,23.64467,184.63329,13.89081,7.13877,46.33658,56.33357,,,,,,,,,,,,,
2620,8.1339,11.12732,58.45573,24.0176,35.19766,22.69974,14.71228,23.64467,184.63329,13.89081,7.13877,47.01876,56.33357,,,,,,,,,,,,,
2630,8.1339,11.12702,58.45573,24.0176,35.19093,22.68727,14.71015,23.64467,184.63329,13.89081,7.13755,47.01876,56.33357,,,,,,,,,,,,,
2640,8.12956,11.1272,58.45573,24.0176,35.17298,22.68837,14.70788,23.64467,184.63329,13.89081,7.13331,47.01876,56.33357,,,,,,,,,,,,,
2650,8.12956,11.1272,58.35707,24.0176,35.16999,22.6803,14.70395,23.64546,184.63329,13.89081,7.13054,47.01876,56.33357,,,,,,,,,,,,,
2660,8.12766,11.12761,58.34107,24.0176,35.17915,22.6803,14.70395,23.69344,184.63329,13.89081,7.13054,46.77585,56.33357,,,,,,,,,,,,,
2670,8.12766,11.12761,58.52418,24.0176,35.17448,22.6803,14.70395,23.69344,184.63329,13.89081,7.13054,46.77585,56.33357,,,,,,,,,,,,,
2680,8.12494,11.12761,58.52418,24.0176,35.15261,22.6803,14.70395,23.4948,185.36978,13.89081,7.13054,46.77585,56.33357,,,,,,,,,,,,,
2690,8.12038,11.12761,58.52418,24.0176,35.13466,22.69387,14.70395,23.4948,185.36978,13.89081,7.13054,46.77585,56.33357,,,,,,,,,,,,,
2700,8.12038,11.12761,58.55262,24.0176,35.11671,22.69387,14.69356,23.4948,185.36978,13.89081,7.13604,46.76895,56.33357,,,,,,,,,,,,,
2710,8.12038,11.12761,58.55262,24.0176,35.11465,22.73753,14.69356,23.53573,185.36978,13.88072,7.13604,46.78313,55.82454,,,,,,,,,,,,,
2720,8.11452,11.12761,58.55262,23.95277,35.11465,22.66012,14.69356,23.5359,185.36978,13.88072,7.1352,46.78313,55.82454,,,,,,,,,,,,,
2730,8.12858,11.12761,58.55973,23.95277,35.1169,22.65829,14.68964,23.55175,185.36978,13.88072,7.1352,46.78313,56.273,,,,,,,,,,,,,
2740,8.12858,11.11651,58.55973,23.95277,35.1169,22.65829,14.68474,23.35947,185.32232,13.88072,7.13548,46.78313,56.273,,,,,,,,,,,,,
2750,8.12858,11.11651,58.55973,23.95277,35.13185,22.65169,14.65847,23.46066,185.32232,13.88072,7.13289,46.78313,56.19117,,,,,,,,,,,,,
2760,8.12858,11.11651,58.55973,23.95029,35.13185,22.63041,14.63596,23.46327,185.32232,13.88072,7.12598,46.78313,56.19117,,,,,,,,,,,,,
2770,8.12858,11.11651,58.55973,23.95029,35.13185,22.6172,14.63799,23.46327,185.32232,13.88072,7.12001,47.31004,56.19117,,,,,,,,,,,,,
2780,8.12858,11.13659,58.55973,23.95029,35.13185,22.6183,14.63799,23.46327,185.26667,13.88072,7.12001,47.16313,56.19117,,,,,,,,,,,,,
2790,8.14465,11.13659,58.55973,23.95029,35.11522,22.61353,14.63516,23.4388,185.26667,13.88072,7.12001,47.16313,56.19117,,,,,,,,,,,,,
2800,8.14465,11.13659,58.38018,23.95029,35.12886,22.58859,14.63516,23.4388,185.26667,13.88072,7.12001,47.16313,56.19117,,,,,,,,,,,,,
2810,8.14465,11.12643,58.38018,23.69949,35.12886,22.58859,14.63007,23.4388,185.23885,13.88072,7.12001,47.07658,56.19117,,,,,,,,,,,,,
2820,8.1225,11.12472,58.06907,23.69949,35.14101,22.59373,14.62724,23.5292,185.23885,13.88072,7.12001,47.07658,56.19117,,,,,,,,,,,,,
2830,8.10855,11.12472,58.06907,23.69949,35.12924,22.57355,14.62084,23.60069,185.23885,13.88072,7.11963,46.4144,56.31019,,,,,,,,,,,,,
2840,8.10855,11.13021,58.06907,23.69949,35.20103,22.57355,14.61825,23.6189,185.23885,13.88072,7.12194,46.39404,56.31019,,,,,,,,,,,,,
2850,8.10985,11.10918,58.06907,23.60456,35.19785,22.57355,14.61681,23.61567,185.23885,13.88553,7.10548,46.39404,56.31019,,,,,,,,,,,,,
2860,8.10985,11.11497,58.06907,23.60456,35.19579,22.57502,14.60769,23.61567,185.23885,13.88553,7.10548,46.39404,56.31019,,,,,,,,,,,,,
2870,8.10985,11.11497,58.06907,23.60456,35.19579,22.56695,14.60769,23.61567,185.23885,13.88714,7.10548,46.48422,56.31019,,,,,,,,,,,,,
2880,8.09106,11.11426,58.06907,23.60456,35.19579,22.55814,14.60769,23.61567,185.2143,13.88714,7.10548,46.48422,56.31019,,,,,,,,,,,,,
2890,8.09541,11.11426,58.06907,23.60456,35.19579,22.50715,14.60636,23.61567,185.2143,13.88714,7.07463,46.48422,56.31551,,,,,,,,,,,,,
2900,8.09541,11.11916,58.06907,23.60456,35.19579,22.50715,14.60339,23.69919,185.2143,13.92015,7.07256,46.48422,56.31551,,,,,,,,,,,,,
2910,8.09628,11.09855,58.02551,23.60456,35.19934,22.46937,14.60339,23.69919,185.2143,13.91923,7.07458,46.48785,56.31551,,,,,,,,,,,,,
2920,8.09454,11.08708,58.02551,23.60456,35.17373,22.41141,14.60339,23.69919,185.2143,13.96944,7.07411,46.48785,56.31551,,,,,,,,,,,,,
2930,8.09454,11.08348,58.02551,23.60456,35.16737,22.37839,14.60339,23.74691,185.2143,13.96944,7.06767,46.77149,56.31551,,,,,,,,,,,,,
2940,8.09454,11.08259,58.02551,23.60456,35.17336,22.37839,14.6,23.65599,185.2143,13.99145,7.06767,46.77149,56.31551,,,,,,,,,,,,,
2950,8.09454,11.0807,58.02551,23.60456,35.15765,22.37692,14.5978,23.66183,185.2143,13.99145,7.07792,46.77149,56.31551,,,,,,,,,,,,,
2960,8.09454,11.0807,58.17218,23.60456,35.16438,22.37692,14.5978,23.66183,185.2143,13.99489,7.07792,46.77149,56.31551,,,,,,,,,,,,,
2970,8.09454,11.0807,57.90284,23.60456,35.16214,22.41691,14.56946,23.61715,185.2143,13.99534,7.07858,46.77149,56.31551,,,,,,,,,,,,,
2980,8.09454,11.0807,57.90284,23.60456,35.16663,22.33731,14.56946,23.60714,185.2143,13.99534,7.07369,46.10931,56.31551,,,,,,,,,,,,,
2990,8.09454,11.0807,57.90284,23.60456,35.15934,22.33914,14.56946,23.36347,185.2143,13.99534,7.07369,46.10931,56.31551,,,,,,,,,,,,,
3000,8.09454,11.08951,57.90284,23.60456,31.21,22.3351,14.5694,23.36347,185.2143,13.99534,7.07327,46.10931,56.31551,,,,,,,,,,,,,
3010,8.09454,11.09742,57.90284,23.60456,31.19224,22.33731,14.5691,23.31453,185.2143,13.99534,7.07327,46.10931,56.31551,,,,,,,,,,,,,
3020,8.09454,11.09742,57.90284,23.60456,31.19037,22.35491,14.55368,23.31453,185.2143,13.99534,7.07327,46.13149,56.31551,,,,,,,,,,,,,
3030,8.08677,11.08259,57.90284,23.60456,31.19467,22.37032,14.55175,23.31453,185.2143,14.05633,7.07327,46.13149,56.31551,,,,,,,,,,,,,
3040,8.08699,11.08259,57.93307,23.60456,31.19467,22.35822,14.53314,23.31453,185.2143,14.05633,7.07327,46.13149,56.31551,,,,,,,,,,,,,
3050,8.089,11.08389,57.93307,23.60456,31.18738,22.35528,14.53214,23.31453,185.2143,14.0318,7.07327,46.13149,56.31551,,,,,,,,,,,,,
3060,8.08135,11.06038,57.93307,23.60456,31.19878,22.35014,14.53061,23.21935,185.2143,14.06412,7.07754,46.11913,56.31551,,,,,,,,,,,,,
3070,8.08135,11.06038,57.93307,23.60456,31.19934,22.35711,14.53061,23.27979,185.2143,14.06412,7.07571,46.14931,56.31551,,,,,,,,,,,,,
3080,8.08135,11.06038,57.93307,23.60456,30.86863,22.34648,14.51535,23.27979,185.2143,14.06412,7.06062,45.40204,56.31551,,,,,,,,,,,,,
3090,8.07896,11.06386,57.93307,23.60456,30.86863,22.34648,14.51396,23.21604,184.64147,14.06412,7.06062,45.43367,56.31551,,,,,,,,,,,,,
3100,8.0763,11.06386,57.95884,23.60456,30.91536,22.34648,14.51126,23.21604,184.64147,14.06412,7.0593,45.43367,56.31551,,,,,,,,,,,,,
3110,8.0763,11.06386,57.95884,23.60456,30.91536,22.34794,14.51129,23.2291,184.64147,14.05747,7.0593,45.43367,56.31551,,,,,,,,,,,,,
3120,8.06419,11.0797,57.95884,23.91168,30.91536,22.34794,14.51129,23.2291,184.64147,14.05724,7.0593,44.86058,56.31551,,,,,,,,,,,,,
3130,8.06419,11.0797,57.95884,23.91168,29.54931,22.33034,14.51759,23.2291,184.64147,14.05885,7.0593,44.86058,56.31551,,,,,,,,,,,,,
3140,8.0631,11.0797,57.95884,23.91168,29.54128,22.3362,14.51529,23.23607,184.64147,14.05885,7.06175,44.86058,56.31551,,,,,,,,,,,,,
3150,8.05963,11.0797,57.92684,23.77282,29.54128,22.33657,14.49877,23.23607,184.64147,14.05885,7.06283,44.86058,56.31551,,,,,,,,,,,,,
3160,8.05963,11.0797,57.77484,23.77282,29.53567,22.29218,14.49877,23.35895,184.64147,14.04922,7.0633,44.86058,56.31551,,,,,,,,,,,,,
3170,8.05963,11.08118,57.77484,23.77282,29.52482,22.29218,14.48399,23.35895,184.64147,14.04922,7.0633,44.86058,56.11466,,,,,,,,,,,,,
3180,8.05838,11.07497,57.76418,23.77282,29.50052,22.27604,14.48076,23.35895,184.64147,14.07535,7.06015,44.11513,56.11466,,,,,,,,,,,,,
3190,8.05979,11.07497,57.78462,23.77282,29.49622,22.25293,14.47686,23.36591,184.64147,14.07535,7.06015,44.11658,56.11466,,,,,,,,,,,,,
3200,8.05979,11.05477,57.78462,23.84119,29.50033,22.2522,14.46731,23.36548,184.64147,14.07535,7.06015,44.09295,56.11466,,,,,,,,,,,,,
3210,8.05979,11.05872,57.78462,23.84119,29.49734,22.26064,14.46954,23.43288,184.64147,14.07581,7.0633,44.09004,56.11466,,,,,,,,,,,,,
3220,8.05979,11.05766,57.78462,23.84119,29.49061,22.29512,14.47447,23.43288,184.64147,14.07581,7.06217,44.09004,56.08809,,,,,,,,,,,,,
3230,7.84306,11.05766,58.10551,23.84119,29.49828,22.29512,14.45955,23.43288,184.64147,14.07581,7.06269,44.09004,55.629,,,,,,,,,,,,,
3240,7.84176,11.05199,58.10551,23.84119,29.49865,22.31126,14.45858,23.43288,184.64147,14.07696,7.06269,44.09004,55.629,,,,,,,,,,,,,
3250,7.84197,11.05199,58.10551,23.84119,29.49865,22.31126,14.45858,23.4287,184.64147,14.07696,7.06386,44.09004,55.629,,,,,,,,,,,,,
3260,7.84197,11.04738,58.10551,23.7962,29.47958,22.31126,14.45076,23.4287,184.64147,14.07696,7.06386,44.09004,55.629,,,,,,,,,,,,,
3270,7.84197,11.04561,58.10551,23.78345,29.72524,22.31126,14.45076,23.42522,184.64147,14.08177,7.06386,44.09004,55.629,,,,,,,,,,,,,
3280,7.8373,11.04561,58.12596,24.2521,32.018,22.30869,14.45076,23.40998,184.64147,14.08177,7.06386,44.09004,55.71083,,,,,,,,,,,,,
3290,7.8373,11.04561,58.12596,24.2521,32.018,22.30869,14.44953,23.40998,184.64147,14.08177,7.06386,44.09004,55.71083,,,,,,,,,,,,,
3300,7.82091,11.04561,57.93396,24.2521,32.0251,22.33657,14.44953,23.35085,184.64147,14.14642,7.06386,44.30713,55.71083,,,,,,,,,,,,,
3310,7.82091,11.04561,57.93396,24.2521,32.00267,22.3296,14.44953,23.33029,184.83132,14.13335,7.06386,44.01913,55.71083,,,,,,,,,,,,,
3320,7.8196,11.04561,57.91351,24.2521,32.04343,22.3329,14.44277,23.33029,184.83132,14.13335,7.06386,44.1864,55.71083,,,,,,,,,,,,,
3330,7.8196,11.04561,57.91351,24.2521,32.03894,22.36078,14.4397,23.3734,184.83132,14.12671,7.06386,44.06167,55.69701,,,,,,,,,,,,,
3340,7.81526,11.04561,57.91351,24.2521,32.04604,22.36005,14.43234,23.37558,184.83132,14.12648,7.06311,44.06167,55.69701,,,,,,,,,,,,,
