Iterations,Carleton92,Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Pur93,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83
90630,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92455,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90640,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92455,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90650,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92455,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90660,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92455,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90670,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90680,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90690,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90700,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90710,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90720,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90730,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90740,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90750,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90760,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90770,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90780,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90790,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92182,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90800,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92169,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90810,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92169,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90820,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92169,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90830,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92169,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90840,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90850,5.96684,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90860,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90870,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90880,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90890,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90900,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90910,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90920,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90930,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90940,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90950,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90960,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90970,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90980,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
90990,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91000,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91010,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92156,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91020,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92122,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91030,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92122,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91040,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92122,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91050,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92102,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91060,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92102,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91070,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92102,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91080,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92102,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91090,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92089,14.49767,183.15047,11.93666,5.68123,32.13731,47.46747,,,,,,,,,,,,,
91100,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91110,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91120,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91130,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91140,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91150,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91160,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91170,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91180,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91190,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91200,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91210,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91220,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91230,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91240,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91250,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91260,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91270,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91280,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.92029,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91290,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91949,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91300,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91310,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91320,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91330,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91340,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91350,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91360,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91370,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91380,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91390,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91400,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91410,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91420,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91430,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91440,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91450,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91460,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68118,32.13731,47.46747,,,,,,,,,,,,,
91470,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91480,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91490,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91500,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91510,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91520,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91530,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91540,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91550,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91560,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91570,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91580,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91946,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91590,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91929,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91600,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91929,14.49767,183.15047,11.93666,5.68109,32.13731,47.46747,,,,,,,,,,,,,
91610,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91929,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91620,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91929,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91630,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91912,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91640,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91912,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91650,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91912,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91660,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91912,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91670,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91912,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91680,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91912,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91690,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91912,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91700,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91739,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91710,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91729,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91720,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91729,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91730,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91729,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91740,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91729,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91750,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91760,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91770,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91780,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91790,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91800,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91810,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91820,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91830,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91840,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91850,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91860,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91870,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91880,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91726,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91890,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91343,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91900,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91343,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91910,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91343,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91920,5.96657,7.63222,49.02729,14.81143,20.29824,17.03356,8.91343,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91930,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91343,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91940,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91343,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91950,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91343,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91960,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91343,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91970,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91343,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91980,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91343,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
91990,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91306,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
92000,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91306,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
92010,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91306,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
92020,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91296,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
92030,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91296,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
92040,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91296,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
92050,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91273,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
92060,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91273,14.49767,183.15047,11.93666,5.68104,32.13731,47.46747,,,,,,,,,,,,,
92070,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91273,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92080,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91273,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92090,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91273,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92100,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.9126,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92110,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.9126,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92120,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.9126,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92130,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91246,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92140,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91246,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92150,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91246,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92160,5.96657,7.63193,49.02729,14.81143,20.29824,17.03356,8.91246,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92170,5.96641,7.63193,49.02729,14.81143,20.29824,17.03356,8.91246,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92180,5.96641,7.63193,49.02729,14.81143,20.29824,17.03356,8.9122,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92190,5.96641,7.63193,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92200,5.96641,7.63193,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92210,5.96641,7.63193,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92220,5.96641,7.63193,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92230,5.96641,7.63193,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92240,5.96641,7.63193,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92250,5.96641,7.63193,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92260,5.96641,7.63193,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92270,5.96641,7.63175,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92280,5.96641,7.63175,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92290,5.96641,7.63175,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92300,5.96641,7.63175,49.02729,14.81143,20.29824,17.03356,8.9115,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
92310,5.96641,7.63175,49.02729,14.81143,20.29824,17.03356,8.91137,14.49767,183.15047,11.93666,5.67968,32.13731,47.46747,,,,,,,,,,,,,
