Iterations,Carleton92,Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83,test,test1
133330,7.22571,9.06682,52.19529,14.94533,28.03015,18.66196,19.54958,177.47453,12.86077,5.23742,40.00604,47.70658,,,,,,,,,,,,,,12.92267144,13.89699514
133340,7.1864,9.06209,53.17929,21.64282,27.86956,18.62527,19.39761,175.45325,12.81515,5.2331,39.8944,47.79053,,,,,,,,,,,,,,12.9238177,13.88163521
133350,7.18559,9.11946,52.39173,18.89999,27.9464,18.77934,19.63178,177.54818,12.82593,5.24105,40.23367,48.18904,,,,,,,,,,,,,,12.87727941,13.82134177
133360,7.18157,9.08165,51.57662,20.93187,26.27487,18.57428,20.1516,176.10301,12.81676,5.23122,41.12858,48.25068,,,,,,,,,,,,,,12.82478056,13.81561045
133370,7.17733,9.12283,52.10729,19.17665,26.15821,19.2544,19.85289,174.97371,12.76311,5.32395,40.77985,48.48873,,,,,,,,,,,,,,12.76013132,13.78970491
133380,7.15252,8.82098,52.86373,24.2482,27.16438,18.86115,19.81013,176.92134,12.70053,5.34139,38.83513,48.04345,,,,,,,,,,,,,,12.72161687,13.8149227
133390,7.14009,8.82459,52.05307,21.8047,26.55193,18.91544,19.58641,176.99826,12.76884,5.42919,37.75404,46.6917,,,,,,,,,,,,,,12.79887501,13.84953984
133400,7.20573,8.83392,51.08418,21.22695,26.65326,18.6869,19.43427,175.36324,12.79085,5.42091,35.62676,47.12422,,,,,,,,,,,,,,12.98663292,13.81721522
133410,7.22207,8.85496,51.56596,21.12812,26.82095,19.104,19.34728,175.22085,12.81446,5.41898,35.44931,47.0934,,,,,,,,,,,,,,12.93550958,13.86696304
133420,7.15296,8.88426,51.7864,18.51069,24.94958,18.9734,19.75919,175.37306,12.81355,5.46281,35.24713,47.66832,,,,,,,,,,,,,,12.78855864,13.86489977
133430,7.15953,8.90175,52.82996,19.07356,25.72206,19.57502,19.58824,175.21594,12.7865,5.45886,35.93476,47.72996,,,,,,,,,,,,,,12.81629821,13.87475763
133440,7.16653,8.91144,51.97484,16.21349,24.54128,19.26761,20.17676,178.29286,12.86192,5.45693,35.42967,47.91168,,,,,,,,,,,,,,12.70075488,13.89745365
133450,7.21762,8.93743,51.43262,16.35695,24.70748,19.09849,20.29624,175.17993,12.803,5.46897,34.9464,47.65451,,,,,,,,,,,,,,12.75187822,13.77961779
133460,7.10284,8.93152,52.0264,16.72677,24.76319,18.42755,20.55524,176.66111,12.85665,5.4826,36.65585,47.16141,,,,,,,,,,,,,,12.84266227,13.85870995
133470,7.10534,8.9037,53.44418,17.09163,25.38368,18.51596,21.0093,176.81005,12.91648,5.48844,36.80749,47.34739,,,,,,,,,,,,,,12.64367098,13.98938395
133480,7.09774,8.90565,53.08418,16.77353,25.42013,18.63848,20.81344,177.08501,12.85481,5.48834,36.87622,47.13697,,,,,,,,,,,,,,12.65169482,14.0240011
133490,7.09736,8.91888,53.13573,16.07427,25.83909,18.56731,20.84932,178.09483,12.83028,5.47122,35.45949,46.94675,,,,,,,,,,,,,,12.63839817,13.96439541
133500,7.10844,8.93324,53.97484,17.21384,25.86134,18.47083,21.04788,178.60383,12.80805,5.4843,36.5104,46.19861,,,,,,,,,,,,,,12.61432664,13.95018175
133510,7.15898,8.88213,53.49218,16.96694,28.78992,18.70121,20.73385,177.90661,12.85802,5.49455,37.99295,46.20392,,,,,,,,,,,,,,12.6280818,13.96164438
133520,7.15839,8.92963,53.93484,16.15645,28.86021,19.00092,20.95052,175.76749,12.9511,5.47245,37.53985,46.4239,,,,,,,,,,,,,,12.56664209,13.98342338
133530,7.17467,9.02936,54.06373,16.73527,28.48631,19.02733,20.51492,175.55309,12.99489,5.49713,36.35076,46.28362,,,,,,,,,,,,,,12.69227254,14.00474388
133540,7.15871,9.00986,54.32418,16.59252,28.47696,18.96717,20.37959,175.09483,12.93345,5.50593,37.04931,46.80753,,,,,,,,,,,,,,12.74477139,14.03775626
133550,7.13906,8.99273,53.66284,17.4533,28.5037,19.00568,20.16762,176.20285,12.96875,5.49492,36.8304,47.11572,,,,,,,,,,,,,,12.73422577,14.09598643
133560,7.17038,8.99811,54.46018,19.37041,24.68897,19.09446,20.57579,176.93934,12.95316,5.49695,36.71185,46.84367,,,,,,,,,,,,,,12.75164897,14.10286401
133570,7.17055,8.94334,54.42284,17.98323,24.70542,19.10216,20.7692,177.02609,12.98984,5.48411,37.82422,46.51317,,,,,,,,,,,,,,12.81125465,14.19639908
133580,7.12462,8.96248,53.93573,20.11324,24.7129,18.93635,20.66906,176.95735,12.90594,5.46201,38.87913,46.51954,,,,,,,,,,,,,,12.89745365,14.21909509
133590,7.11131,8.94429,54.51796,19.46605,25.98472,18.6106,20.57474,177.88042,12.94972,5.4582,38.93367,46.7087,,,,,,,,,,,,,,12.85274938,14.1977746
133600,7.10122,8.94931,53.70284,17.89645,24.70841,18.64031,20.81971,179.64638,12.87843,5.4543,38.84422,46.87023,,,,,,,,,,,,,,12.75646327,14.05174067
133610,7.10312,8.97123,52.97218,17.85288,24.51884,18.5332,20.90776,177.40088,12.71245,5.4614,39.03222,47.01901,,,,,,,,,,,,,,12.68356094,13.90868702
133620,7.16837,9.00384,53.22284,18.19188,24.5639,18.07942,20.7254,177.14065,12.80713,5.46746,38.16495,46.99776,,,,,,,,,,,,,,12.72230463,13.90501898
133630,7.18787,9.02263,52.91973,17.88688,25.2945,18.23202,20.81919,175.75113,12.89126,5.43455,39.37731,46.7629,,,,,,,,,,,,,,12.70419367,13.88232297
133640,7.15985,9,52.50551,16.95135,24.97444,18.67333,21.02445,175.88697,12.89447,5.41616,39.42131,46.5121,,,,,,,,,,,,,,12.67530784,14.0632033
133650,7.14242,8.98328,52.51529,16.06719,25.99688,18.81419,20.8886,176.69057,12.99603,5.46648,39.99113,46.32719,,,,,,,,,,,,,,13.65627987,14.0845238
133660,7.1358,8.90647,52.59973,18.62617,24.26328,18.85932,21.30016,176.68566,12.7826,5.4669,39.42458,46.2443,,,,,,,,,,,,,,13.70052563,14.0322542
133670,7.17114,8.89844,52.6824,17.30948,24.23412,18.63701,21.39474,176.85424,12.80644,5.50193,38.0904,46.23261,,,,,,,,,,,,,,13.76586263,13.96760495
133680,7.23928,8.87947,51.90551,17.59004,24.11951,18.58676,21.27717,177.50235,12.81813,5.48209,39.09258,46.35164,,,,,,,,,,,,,,13.71817808,14.01414324
133690,7.24943,8.85448,51.8984,17.01051,24.14644,18.66709,20.75466,178.18812,12.81103,5.49361,38.01258,47.0477,,,,,,,,,,,,,,13.78672462,14.09140138
133700,7.25226,8.78341,51.47618,19.28894,24.104,18.09776,21.22179,178.25358,12.80484,5.46883,39.44967,47.03814,,,,,,,,,,,,,,13.79108042,14.12349674
133710,7.20198,8.76988,52.73396,19.88299,24.93481,18.16232,21.12869,177.37633,12.85046,5.45975,39.04131,48.31763,,,,,,,,,,,,,,13.9242762,14.19502357
133720,7.22853,8.78093,52.79796,21.01689,24.06025,18.4657,21.1772,176.23558,12.78443,5.46041,40.55076,48.18586,,,,,,,,,,,,,,13.8149227,14.13197909
133730,7.23027,8.64333,51.36684,20.50183,26.72467,18.79475,20.95147,175.30432,12.45821,5.45966,38.54095,48.1646,,,,,,,,,,,,,,13.80208455,14.12922806
133740,7.21034,8.62554,51.58551,18.31692,26.65962,18.0299,20.74195,177.08501,12.72276,5.46281,38.69695,48.20711,,,,,,,,,,,,,,13.81033764,14.18608271
133750,7.20035,8.58844,50.17662,18.54859,26.58016,17.91874,20.1718,177.38779,12.67279,5.44052,39.58931,47.96481,,,,,,,,,,,,,,13.83578469,14.22184613
133760,7.18043,8.56392,50.48862,17.59322,25.17242,18.19827,19.83765,178.35669,12.84197,5.43713,39.32858,48.21455,,,,,,,,,,,,,,13.77686676,14.23560128
133770,7.20898,8.56345,50.66284,16.91664,23.65046,18.13628,20.5224,179.80841,12.78627,5.44809,41.0064,47.97332,,,,,,,,,,,,,,13.70304741,14.232621
133780,7.27299,8.6552,51.1784,15.19542,23.39994,18.22725,20.57352,177.80023,12.77733,5.4692,39.20967,48.45153,,,,,,,,,,,,,,13.71244677,14.17393232
133790,7.25378,8.63583,50.71262,15.20534,23.37003,18.14728,20.13522,176.39924,12.8594,5.45397,40.80422,47.88086,,,,,,,,,,,,,,13.68677047,14.05930601
133800,7.31648,8.59807,49.51529,15.5284,26.3347,17.98001,20.33465,176.74622,12.91671,5.44315,40.87767,48.17842,,,,,,,,,,,,,,13.82455131,13.99534452
133810,7.33901,8.61077,51.17573,16.04948,28.89013,17.86372,20.14829,176.99663,12.91167,5.46234,39.14495,48.80116,,,,,,,,,,,,,,13.68287318,14.06389106
133820,7.37582,8.59228,51.48773,15.75015,28.86208,18.03173,20.40414,177.44507,12.94307,5.44038,39.30022,48.629,,,,,,,,,,,,,,13.6542166,14.00978744
133830,7.42029,8.7902,51.99173,15.83517,28.86937,17.96973,19.60374,176.83132,12.87522,5.44908,38.07585,48.09021,,,,,,,,,,,,,,13.62212123,14.0632033
133840,7.37295,8.73053,52.56062,16.15185,29.35283,18.1759,19.65538,176.4598,12.84266,5.44762,39.41258,48.56205,,,,,,,,,,,,,,13.64940229,14.06480807
133850,7.40672,8.77407,52.7144,16.66797,29.58371,18.23422,20.39056,177.17993,12.81446,5.43173,40.10531,47.24112,,,,,,,,,,,,,,13.58865034,14.16361596
133860,7.4369,8.89088,54.19529,17.62581,29.59904,17.82043,20.09856,175.96717,12.78718,5.41404,38.8144,47.74271,,,,,,,,,,,,,,13.57695846,14.14206621
133870,7.42089,8.87108,54.62373,17.6878,29.56726,18.85601,20.17433,174.79368,12.71222,5.35536,38.14167,47.52698,,,,,,,,,,,,,,13.44261641,14.05678423
133880,7.38076,8.92189,54.49662,16.98997,29.16513,18.69277,19.71913,175.13247,12.63404,5.35917,37.78313,48.16885,,,,,,,,,,,,,,13.52239633,13.97723356
133890,7.32707,8.93371,54.54107,16.42603,29.1827,18.87142,19.78758,175.64147,12.63106,5.35701,39.06058,47.88299,,,,,,,,,,,,,,13.53729775,14.11363888
133900,7.34982,8.94771,53.53662,18.22588,28.97687,19.05777,19.47477,174.54491,12.48663,5.35268,38.10567,47.95631,,,,,,,,,,,,,,13.47952609,14.03615149
133910,7.38321,8.92727,53.92596,18.48412,29.03053,17.85711,19.48574,174.97699,12.47998,5.35945,39.0824,47.68107,,,,,,,,,,,,,,13.5065779,13.99947107
133920,7.36817,8.87794,53.48507,16.64459,29.07857,17.1117,20.01322,173.88206,12.4848,5.37854,38.73185,47.61625,,,,,,,,,,,,,,13.47379477,13.94949399
133930,7.42257,8.81886,52.24773,16.61483,29.62802,17.28888,19.66914,173.87551,12.44216,5.3807,40.97767,47.96907,,,,,,,,,,,,,,13.47562879,14.06595433
133940,7.35943,8.79694,52.42196,16.4781,30.69495,17.34244,19.46589,173.79041,12.52308,5.36885,39.57076,48.14335,,,,,,,,,,,,,,13.44238716,14.04990665
133950,7.30709,8.85117,51.34373,15.85359,29.7043,17.1194,19.85646,174.28468,12.56343,5.36904,40.14895,48.19436,,,,,,,,,,,,,,13.46760495,14.04119505
133960,7.23331,8.90618,51.79529,17.66655,29.73253,16.97744,20.11023,176.52527,12.51048,5.37158,40.5024,48.11253,,,,,,,,,,,,,,13.55678423,13.98136011
133970,7.21474,8.92036,51.49929,16.07286,29.67065,17.55667,20.03603,175.96226,12.59828,5.35992,40.05222,47.64707,,,,,,,,,,,,,,13.53981953,14.13702265
133980,7.32501,8.83906,52.35707,18.98642,31.00155,17.78485,20.00242,176.8035,12.6141,5.3365,39.61295,49.14016,,,,,,,,,,,,,,13.56022302,14.08268978
133990,7.2661,8.74028,52.81573,20.06648,27.09259,18.07612,20.0828,176.85424,12.61318,5.31111,38.28276,48.13485,,,,,,,,,,,,,,13.55747199,13.94765997
134000,7.2496,8.73473,52.38107,19.05975,27.08343,17.76614,19.33622,176.11774,12.65192,5.3058,37.81149,48.5748,,,,,,,,,,,,,,13.51941605,14.10034223
134010,7.25893,8.7134,51.36684,20.87838,27.52856,17.38206,19.46214,176.32396,12.6494,5.31567,37.08385,48.53442,,,,,,,,,,,,,,13.54876039,14.11363888
134020,7.26328,8.71062,51.67084,20.26945,27.53585,17.37032,19.62586,177.30268,12.67324,5.35912,38.06567,48.05727,,,,,,,,,,,,,,13.55815974,14.08567006
134030,7.27077,8.74631,50.93396,20.98111,27.27057,17.59666,19.88816,176.30759,12.74156,5.35879,36.70276,47.80435,,,,,,,,,,,,,,13.59529867,14.05678423
134040,7.24677,8.73916,51.62018,21.52486,27.27693,18.21552,20.05894,179.08664,12.70672,5.38089,38.61585,47.5493,,,,,,,,,,,,,,13.65559211,13.9804431
134050,7.24954,8.74973,51.37396,20.03956,27.34105,18.21295,21.40545,180.43034,12.73812,5.37219,38.36095,47.59181,,,,,,,,,,,,,,13.67324457,14.05334544
134060,7.28955,8.71287,52.14907,19.47704,29.04361,17.93598,20.65547,179.79532,12.74294,5.37685,38.10676,47.71614,,,,,,,,,,,,,,13.65123631,14.06366181
134070,7.30063,8.73532,51.63351,16.38033,29.15634,18.05594,20.51378,178.4598,12.75509,5.38823,39.22276,48.03602,,,,,,,,,,,,,,13.61891169,14.01597726
134080,7.35807,8.744,52.23796,14.81887,24.9722,18.07171,20.83252,178.18812,12.69846,5.39608,39.34676,48.66088,,,,,,,,,,,,,,13.69250179,14.09552792
134090,7.34835,8.83469,51.48596,16.48341,24.56764,18.17406,20.335,177.84933,12.76288,5.40972,41.41876,48.5578,,,,,,,,,,,,,,13.64321247,14.09300614
134100,7.34091,8.97513,52.63618,16.87094,24.59437,18.22799,19.44621,179.97371,12.76632,5.41578,39.75404,48.80647,,,,,,,,,,,,,,13.47677506,14.07260266
134110,7.34433,9.05713,53.42107,16.67222,24.402,18.14325,19.68142,180.97862,12.79979,5.41804,37.2104,48.61306,,,,,,,,,,,,,,13.5370685,14.14321247
134120,7.42127,9.02972,53.27707,16.70622,24.31937,18.22065,19.56238,180.23558,12.70809,5.43901,39.09513,49.25812,,,,,,,,,,,,,,13.52950316,14.123726
134130,7.35579,9.02529,53.40062,17.00626,24.28141,18.22322,19.87127,182.03427,12.73858,5.44249,38.27876,48.22305,,,,,,,,,,,,,,13.48204787,14.08131426
134140,7.34032,9.0436,52.85662,17.48873,28.06212,18.12014,19.68891,176.40088,12.72276,5.436,39.29222,48.01689,,,,,,,,,,,,,,13.43184154,14.06962238
134150,7.35324,8.96461,53.14018,19.84331,29.28123,18.16416,19.81501,175.53672,12.71634,5.43662,41.69876,49.07321,,,,,,,,,,,,,,13.45637157,14.05357469
134160,7.33396,8.88473,52.38996,18.85252,30.52632,17.98954,20.67846,175.52036,12.66545,5.37497,41.57331,48.25174,,,,,,,,,,,,,,13.41533535,14.13197909
134170,7.38375,8.8611,53.34462,17.9758,31.0782,18.03797,20.32437,176.36487,12.63771,5.3769,41.90785,48.51529,,,,,,,,,,,,,,13.48938395,14.08521155
134180,7.39439,8.85767,53.21129,17.34491,26.63774,18.19204,20.29981,176.64965,12.5671,5.37205,39.32276,48.93293,,,,,,,,,,,,,,13.6977746,14.11134635
134190,7.41491,8.87587,53.13751,17.3612,26.82189,17.86445,20.13679,176.70366,12.5483,5.369,40.51549,49.05196,,,,,,,,,,,,,,13.72482641,14.20579844
134200,7.49098,8.88763,52.36062,16.17275,26.80114,18.39527,19.72784,178.31741,12.58177,5.38639,39.92495,48.91487,,,,,,,,,,,,,,13.73491353,14.26036057
134210,7.45943,8.86299,52.98196,18.14831,26.22907,17.78191,19.50795,178.55964,12.63404,5.37577,40.06822,49.10615,,,,,,,,,,,,,,13.76357011,14.30896213
134220,7.44771,8.8032,52.62107,18.97048,26.62484,17.91141,19.6802,178.35178,12.60768,5.361,38.25985,48.6832,,,,,,,,,,,,,,13.73147474,14.32661458
134230,7.4603,8.76952,52.36773,18.95596,26.64485,17.79915,19.7382,179.71676,12.61433,5.37854,39.08895,48.53336,,,,,,,,,,,,,,13.76173608,14.27961779
134240,7.46323,8.72965,52.3624,18.55142,26.8103,18.3307,19.45474,178.32068,12.62258,5.429,40.01367,47.50785,,,,,,,,,,,,,,13.82867785,14.30277231
134250,7.47143,8.70265,53.37662,20.01051,26.72897,18.31419,19.81501,179.23231,12.71795,5.46996,41.51804,47.36758,,,,,,,,,,,,,,13.79337295,14.32638533
134260,7.50042,8.73219,53.36596,17.84685,26.39994,19.29952,19.78941,178.83296,12.77664,5.47047,40.62531,47.05196,,,,,,,,,,,,,,13.77594975,14.29635323
134270,7.39787,8.73354,52.29484,19.90955,26.2143,19.12711,20.22031,177.5089,12.77205,5.45942,42.0624,46.74058,,,,,,,,,,,,,,13.80873287,14.3066696
134280,7.34982,8.75641,52.7944,20.35589,26.22346,19.03833,20.04753,177.89843,13.02079,5.45566,40.64931,46.82773,,,,,,,,,,,,,,13.84472554,14.39470261
134290,7.31692,8.7131,53.10284,17.6662,27.03539,18.29255,19.97899,176.21758,13.01437,5.46901,38.20931,47.17523,,,,,,,,,,,,,,13.86948482,14.43275855
134300,7.31252,8.71393,51.76418,16.00803,24.60353,18.0431,19.89374,177.22085,12.97013,5.44263,37.43113,47.38352,,,,,,,,,,,,,,13.91877414,14.45270353
134310,7.24905,8.69662,52.03529,16.05444,24.37265,18.04567,19.88956,176.39597,12.9323,5.47936,39.11513,47.51529,,,,,,,,,,,,,,13.94628446,14.53385896
134320,7.30443,8.70589,51.28596,16.95738,24.38854,17.93048,20.01461,175.86897,12.91946,5.46224,38.77949,47.60775,,,,,,,,,,,,,,14.01804053,14.44674296
134330,7.16023,8.6799,52.35262,18.18515,24.0423,17.97304,19.69588,176.13411,12.98136,5.4621,38.35113,48.0477,,,,,,,,,,,,,,14.0191868,14.41029179
134340,7.14497,8.70117,50.72418,17.56063,23.47883,19.09666,19.4011,175.34032,12.95637,5.48312,38.55804,47.95312,,,,,,,,,,,,,,14.04898964,14.41969115
134350,7.14389,8.66223,50.82462,18.10863,24.11148,19.60656,19.71068,175.52854,12.83418,5.48086,40.97295,47.12422,,,,,,,,,,,,,,14.03729775,14.40662375
134360,7.18254,8.71423,49.82196,18.78132,23.69233,19.33547,19.97203,176.98026,12.76128,5.46996,38.42422,47.88299,,,,,,,,,,,,,,14.01230922,14.46072737
134370,7.22913,8.75127,50.96684,17.81993,23.75103,19.49615,20.40719,175.53672,12.7528,5.47814,39.2664,46.97225,,,,,,,,,,,,,,13.98365264,14.42886126
134380,7.18325,8.74796,52.03173,18.94179,23.72299,19.12344,19.97272,175.32396,12.96325,5.46836,39.49622,46.19329,,,,,,,,,,,,,,13.87750867,14.37361137
134390,7.22739,8.73892,52.12684,19.43913,24.2386,18.78852,20.18556,175.6071,12.93161,5.47903,37.86058,44.38564,,,,,,,,,,,,,,13.88323998,14.34816433
134400,7.21262,8.75818,52.04507,18.51175,23.98323,18.8186,19.99249,175.99663,12.77618,5.48674,36.55331,44.10509,,,,,,,,,,,,,,13.96141513,14.31790298
134410,7.26719,8.7251,52.0744,18.36687,23.88863,19.4701,19.87954,175.44834,12.74248,5.48477,37.45658,44.56524,,,,,,,,,,,,,,14.04486309,14.32157102
134420,7.25448,8.75156,53.32418,18.83091,23.72486,19.69057,20.06651,176.3927,12.79177,5.47597,39.85949,44.36226,,,,,,,,,,,,,,14.01826978,14.17805887
134430,7.21072,8.76704,52.78018,19.12209,23.9922,18.93048,19.80778,175.81005,12.83601,5.43901,40.34604,44.25493,,,,,,,,,,,,,,13.89951692,14.17874663
134440,7.3199,8.75582,52.9304,18.98111,23.99258,18.98734,19.75893,176.41725,12.88186,5.44151,38.08131,44.10615,,,,,,,,,,,,,,13.86031472,14.07122714
134450,7.35259,8.77774,53.16951,16.80541,24.00959,18.62931,19.36226,175.11938,12.90525,5.4479,36.95585,44.13485,,,,,,,,,,,,,,13.75806804,14.02147932
134460,7.342,8.81064,52.74729,16.71331,25.30983,18.28228,19.48278,175.64474,12.96646,5.41926,34.59731,44.24324,,,,,,,,,,,,,,13.7151978,14.04646786
134470,7.31046,8.73142,51.46907,19.17133,24.22832,18.8894,19.64633,178.19466,13.04716,5.38216,33.78458,44.46216,,,,,,,,,,,,,,13.72734819,14.06985163
134480,7.28309,8.74193,51.21129,15.99847,24.28814,18.51706,19.78497,176.45816,12.96302,5.37398,33.98422,44.57693,,,,,,,,,,,,,,13.70511068,14.13885667
134490,7.29466,8.81803,51.97751,15.84756,24.36162,18.37802,20.281,176.42052,12.95454,5.38221,34.73476,45.11253,,,,,,,,,,,,,,13.76265309,14.09827895
134500,7.31741,8.81502,51.42996,15.95171,24.50669,19.13151,20.03839,176.57764,12.80392,5.3926,35.80567,45.14547,,,,,,,,,,,,,,13.79956277,14.01483099
134510,7.34944,8.82837,51.22462,16.45507,25.47771,18.90297,19.77042,178.66438,12.82249,5.40375,36.62822,45.20711,,,,,,,,,,,,,,13.79818725,13.97356552
134520,7.2737,8.80308,51.33573,16.67576,25.81329,17.88866,19.61001,177.97208,12.94009,5.42265,36.88167,45.3527,,,,,,,,,,,,,,13.8062111,13.98594516
134530,7.31132,8.798,50.47529,16.80789,25.99258,17.85858,19.35807,178.9197,12.93964,5.42359,35.23804,45.62156,,,,,,,,,,,,,,13.8497691,13.96393691
134540,7.32826,8.71233,51.62818,18.13449,27.92714,18.04824,19.45143,175.65784,12.87476,5.41202,35.82385,45.31338,,,,,,,,,,,,,,13.72413865,14.13564713
134550,7.26936,8.73792,52.24507,21.20073,28.35619,18.09189,20.10361,176.08828,12.88828,5.40793,35.84567,44.90318,,,,,,,,,,,,,,13.65146557,14.14229546
134560,7.29167,8.7469,53.35796,20.47314,27.96547,18.10436,20.368,174.81168,12.88141,5.39034,36.80931,45.56524,,,,,,,,,,,,,,13.66109418,14.10905383
134570,7.26431,8.74252,52.34107,22.82666,27.5381,17.93268,20.48983,175.04082,12.9417,5.38456,37.27767,45.3782,,,,,,,,,,,,,,13.71221751,14.05632572
134580,7.24704,8.76905,52.36062,18.25103,28.00903,18.49725,20.33874,174.80514,12.88737,5.4139,36.09804,46.07002,,,,,,,,,,,,,,13.70763246,13.92656873
134590,7.2534,8.75103,52.87084,17.60279,27.73047,18.21552,20.58258,175.92461,12.88943,5.41376,36.04785,46.00307,,,,,,,,,,,,,,13.62005796,13.90960403
134600,7.17065,8.71824,52.66373,18.15114,30.06773,18.08309,20.11528,174.76913,12.8782,5.4187,36.38095,46.66088,,,,,,,,,,,,,,13.59988372,14.00520238
134610,7.14546,8.67795,52.24151,17.95596,30.02473,17.96937,20.69718,175.53345,13.0201,5.41546,37.46385,47.44409,,,,,,,,,,,,,,13.60538579,13.96875122
134620,7.16316,8.68403,52.3944,17.67647,30.19934,18.35381,21.06338,173.96553,13.03638,5.36787,36.50458,46.25281,,,,,,,,,,,,,,13.67072279,13.97035598
134630,7.15469,8.67045,52.56862,20.09623,29.87947,18.61207,21.3707,176.51872,12.90364,5.3895,35.57804,45.99138,,,,,,,,,,,,,,13.48709143,13.7936022
134640,7.13428,8.66661,53.68062,19.38068,30.49024,18.69277,21.15491,174.79368,13.0036,5.3855,37.59404,45.90955,,,,,,,,,,,,,,13.57649995,13.84082824
134650,7.13059,8.6441,53.56329,20.81179,26.75945,18.53907,21.0275,175.60219,13.01391,5.40803,37.65658,46.41115,,,,,,,,,,,,,,13.64091994,13.78672462
134660,7.18542,8.59872,53.80862,22.30665,26.77515,18.67626,20.84749,175.77404,12.90571,5.43422,36.49004,46.01795,,,,,,,,,,,,,,13.65169482,13.83005337
134670,7.23819,8.61999,53.13218,22.31905,26.73944,18.64361,21.00547,176.17175,12.93276,5.45665,36.17076,46.01689,,,,,,,,,,,,,,13.79383145,13.71840734
134680,7.26974,8.63902,52.98996,22.20215,26.76356,18.42021,20.5953,178.59728,13.03753,5.44865,37.2424,46.60137,,,,,,,,,,,,,,13.77113544,13.72092912
134690,7.24292,8.71074,52.77129,20.55426,26.67831,17.93048,20.35999,177.21921,13.03959,5.45505,37.93004,46.7544,,,,,,,,,,,,,,13.83601394,13.88484475
134700,7.34754,8.72675,52.7224,19.12316,26.73645,17.84831,20.31296,176.1472,13.00108,5.45618,40.90713,46.64707,,,,,,,,,,,,,,13.86581678,13.92840275
134710,7.46828,8.65367,51.63351,18.25599,28.13877,17.95616,20.27177,175.54982,12.99878,5.43521,38.67767,47.66513,,,,,,,,,,,,,,13.87957194,13.85825144
134720,7.36801,8.66584,51.34729,18.30913,28.23785,17.75733,20.40536,177.30759,12.82065,5.4471,38.83804,47.98926,,,,,,,,,,,,,,13.82684383,13.90089243
134730,7.40492,8.66891,51.68418,19.25351,27.80656,17.98551,20.58084,178.16029,12.82042,5.4566,38.68531,48.1104,,,,,,,,,,,,,,13.73537203,13.94949399
134740,7.39575,8.60829,52.34818,19.06471,27.71178,18.61684,20.0983,176.71021,12.81836,5.4811,37.56749,48.26024,,,,,,,,,,,,,,13.76150683,13.90433122
134750,7.3566,8.64469,51.96596,19.38635,26.96734,18.92791,19.83791,174.68402,12.7505,5.48834,37.11731,48.11891,,,,,,,,,,,,,,13.79933352,13.81308867
134760,7.39483,8.61922,50.34284,19.17169,26.98715,19.14398,20.12294,175.56782,12.8179,5.48124,37.71585,48.35483,,,,,,,,,,,,,,13.91671087,13.82478056
134770,7.42051,8.62844,50.79707,16.29248,26.10475,18.65866,19.84009,174.51708,12.76907,5.4534,39.37076,47.5663,,,,,,,,,,,,,,13.88094746,13.95270353
134780,7.42794,8.66915,51.95351,16.39556,26.09259,19.26284,20.03438,174.17339,12.60034,5.4621,38.04095,46.91806,,,,,,,,,,,,,,13.92267144,13.96554168
134790,7.33315,8.68669,52.62107,18.72004,26.51716,18.73092,19.53947,174.06046,12.49626,5.43168,36.84495,46.78309,,,,,,,,,,,,,,13.92794425,14.00474388
134800,7.28586,8.6776,52.17484,16.06329,26.61923,18.58125,19.24277,174.1783,12.55862,5.42881,41.57004,46.92656,,,,,,,,,,,,,,13.93573884,14.01322623
